18,0.0235,0.986571,0.209424
33,0.02643,0.982787,0.207471
49,0.025209,0.981078,0.203809
64,0.024721,0.977416,0.204297
87,0.022401,0.974974,0.204908
102,0.025453,0.986694,0.210157
118,0.023744,0.996338,0.213209
134,0.02057,1.000244,0.214308
149,0.020814,1,0.215162
165,0.022279,0.982055,0.203687
187,0.025575,0.991333,0.202222
203,0.021058,0.989868,0.205884
218,0.021303,0.981566,0.205518
234,0.019838,0.992919,0.210035
249,0.022157,0.997925,0.212598
265,0.023378,0.990234,0.208692
287,0.022523,0.983886,0.207349
303,0.025575,0.992675,0.214552
318,0.02057,0.977171,0.205274
334,0.021913,0.992553,0.210157
349,0.020326,0.98059,0.209424
365,0.024599,0.989868,0.210401
387,0.025331,0.986694,0.20918
403,0.02289,0.993774,0.210157
419,0.02411,0.984984,0.206495
434,0.023866,0.989623,0.208692
450,0.023622,0.978881,0.208204
466,0.019349,0.987182,0.20918
488,0.025697,0.990722,0.210401
515,0.022401,0.987548,0.207105
531,0.024843,0.979735,0.208814
546,0.029116,0.988525,0.212476
562,0.020692,0.984496,0.209546
588,0.026308,0.988769,0.211622
603,0.025941,0.987914,0.20625
619,0.018617,0.986327,0.207959
635,0.0235,0.986449,0.207349
650,0.029604,0.986205,0.205518
666,0.021425,0.991699,0.209058
688,0.017274,0.979125,0.209302
704,0.026918,0.98474,0.207227
720,0.024354,0.987548,0.212598
735,0.020082,0.988647,0.205518
751,0.023256,0.993164,0.202222
766,0.021913,0.985961,0.207593
788,0.0235,0.983153,0.211622
804,0.021913,0.986205,0.209058
819,0.024477,0.988158,0.207837
835,0.02289,0.984374,0.209302
851,0.0235,0.986571,0.210035
866,0.02289,0.982543,0.207715
888,0.023256,0.990966,0.212843
904,0.021425,0.988647,0.208082
920,0.022523,0.989379,0.208204
935,0.020448,0.991699,0.209669
951,0.021913,0.984984,0.211744
966,0.020326,0.989257,0.206006
989,0.025209,0.987426,0.207715
1004,0.021669,0.990112,0.208326
1020,0.019227,0.992187,0.210889
1036,0.019716,0.984252,0.208936
1051,0.019227,0.988281,0.206983
1067,0.021791,0.984008,0.209669
1089,0.020082,0.987792,0.211866
1104,0.022035,0.986571,0.208692
1120,0.022035,0.986571,0.205762
1135,0.023134,0.98767,0.206739
1151,0.021791,0.984008,0.205884
1167,0.023866,0.989135,0.20857
1189,0.019227,0.990478,0.203809
1205,0.022645,0.984984,0.20918
1220,0.022768,0.987792,0.20564
1236,0.0235,0.984496,0.205396
1252,0.025331,0.988403,0.211011
1267,0.021547,0.988281,0.205762
1289,0.023378,0.986938,0.209669
1305,0.022035,0.987914,0.208326
1321,0.020326,0.988647,0.214063
1336,0.021425,0.986083,0.208692
1352,0.022523,0.988647,0.205762
1367,0.022523,0.987182,0.203565
1390,0.024232,0.990844,0.20918
1405,0.023866,0.984496,0.207227
1421,0.021547,0.993042,0.206128
1436,0.02289,0.991455,0.210645
1452,0.021913,0.984496,0.206372
1468,0.023622,0.985229,0.206861
1489,0.024599,0.981933,0.207959
1505,0.024477,0.989135,0.208936
1520,0.024843,0.989257,0.210157
1536,0.027651,0.992309,0.20503
1552,0.018617,0.981688,0.207349
1568,0.025819,0.985839,0.203931
1589,0.028627,0.990112,0.204908
1605,0.025575,0.990722,0.208692
1621,0.023866,0.981444,0.207959
1636,0.022768,0.988769,0.211256
1652,0.025453,0.979003,0.209791
1667,0.021058,0.994262,0.210279
1689,0.021547,0.979003,0.206617
1705,0.02289,0.992431,0.209302
1721,0.022523,0.987304,0.20857
1736,0.021669,0.987304,0.206983
1752,0.0235,0.991699,0.209546
1767,0.022768,0.983886,0.206372
1789,0.022523,0.988769,0.207593
1805,0.019716,0.987792,0.205396
1821,0.024965,0.986327,0.208814
1836,0.025209,0.988525,0.208448
1852,0.025087,0.985473,0.210035
1867,0.027162,0.992919,0.207349
1889,0.024599,0.984496,0.207227
1905,0.02289,0.982787,0.206739
1920,0.020936,0.987792,0.215284
1936,0.023256,0.989868,0.207593
1952,0.020936,0.989257,0.210767
1967,0.023378,0.976439,0.207715
1989,0.02411,0.992065,0.212965
2005,0.022035,0.9812,0.208692
2021,0.024354,0.986816,0.207837
2036,0.023012,0.984496,0.209424
2052,0.025819,0.989013,0.210279
2068,0.024232,0.987182,0.206128
2089,0.025209,0.986694,0.209424
2105,0.021669,0.987182,0.205396
2121,0.024477,0.987304,0.20918
2137,0.02704,0.98413,0.210767
2152,0.024232,0.985839,0.211011
2168,0.02411,0.990356,0.210523
2189,0.022523,0.984008,0.210035
2205,0.023012,0.990966,0.210767
2221,0.020448,0.98999,0.209669
2236,0.023256,0.986694,0.206861
2252,0.021669,0.991821,0.208204
2268,0.019593,0.985229,0.207349
2289,0.022523,0.988281,0.209058
2305,0.022279,0.988158,0.20918
2321,0.024843,0.987304,0.208936
2337,0.022523,0.989623,0.211133
2352,0.021181,0.983153,0.208082
2368,0.023744,0.988158,0.209302
2390,0.022401,0.989013,0.206739
2405,0.021547,0.983031,0.204785
2421,0.023988,0.984374,0.206983
2437,0.024721,0.984618,0.205518
2452,0.020204,0.988403,0.207471
2468,0.024477,0.978881,0.207349
2490,0.02411,0.991333,0.206739
2505,0.017274,0.983153,0.206617
2521,0.020082,0.983153,0.20625
2537,0.022279,0.986449,0.206372
2552,0.024477,0.98767,0.208204
2568,0.023134,0.985961,0.211866
2590,0.022279,0.984862,0.209913
2605,0.024477,0.993286,0.207593
2621,0.021913,0.98352,0.209791
2637,0.026308,0.981444,0.210889
2652,0.024232,0.988891,0.204908
2668,0.022279,0.985229,0.208204
2690,0.022035,0.987304,0.209058
2706,0.023134,0.988036,0.209791
2721,0.025819,0.98474,0.208936
2737,0.023622,0.982909,0.205762
2753,0.023622,0.988281,0.210035
2768,0.024354,0.99353,0.20503
2791,0.020082,0.990966,0.211011
2806,0.022523,0.979979,0.208692
2822,0.025331,0.984618,0.207837
2837,0.022768,0.985595,0.205762
2853,0.023988,0.988281,0.208204
2868,0.018861,0.98767,0.206983
2891,0.023378,0.989623,0.207593
2907,0.025087,0.984618,0.208692
2922,0.023866,0.984496,0.210035
2938,0.023744,0.985229,0.205396
2953,0.02411,0.985839,0.206861
2969,0.023134,0.985961,0.207349
2991,0.02057,0.986694,0.207349
3007,0.021791,0.987548,0.207227
3022,0.022523,0.987548,0.212232
3038,0.025819,0.986571,0.207227
3053,0.022401,0.982299,0.206128
3069,0.023378,0.988525,0.209669
3091,0.020692,0.984374,0.206372
3107,0.021669,0.982909,0.206861
3122,0.022768,0.986327,0.208204
3138,0.0235,0.986327,0.207959
3154,0.021303,0.988036,0.210523
3169,0.025087,0.98767,0.208814
3191,0.026308,0.986816,0.208692
3207,0.023866,0.991455,0.20625
3222,0.023134,0.982909,0.212965
3238,0.023622,0.992553,0.207593
3254,0.021669,0.987182,0.208814
3269,0.021791,0.982299,0.210279
3291,0.023134,0.985229,0.206495
3307,0.026918,0.98413,0.209913
3322,0.023256,0.990112,0.210157
3338,0.025941,0.983886,0.209424
3354,0.01996,0.994384,0.210157
3369,0.026186,0.986205,0.208082
3391,0.024599,0.985229,0.207349
3407,0.023622,0.987548,0.210889
3422,0.023622,0.991455,0.20564
3438,0.021425,0.986327,0.206372
3453,0.022035,0.995239,0.206006
3469,0.0235,0.990112,0.210889
3491,0.023012,0.995605,0.206617
3507,0.023744,0.989745,0.205518
3522,0.020814,0.989868,0.206983
3538,0.023256,0.990112,0.20918
3553,0.022157,0.980956,0.208204
3569,0.018983,0.991699,0.20503
3591,0.025575,0.990356,0.206861
3606,0.023012,0.988403,0.207105
3622,0.025453,0.990966,0.207105
3638,0.023622,0.984862,0.21211
3653,0.020692,0.988769,0.205762
3669,0.024965,0.980712,0.210279
3691,0.021547,0.982787,0.206983
3706,0.024843,0.98352,0.206495
3722,0.023134,0.990478,0.204541
3738,0.023012,0.988403,0.206006
3753,0.021791,0.981688,0.20918
3769,0.023012,0.985717,0.206372
3791,0.023378,0.98352,0.209424
3807,0.023744,0.990356,0.209302
3822,0.027284,0.991699,0.210645
3838,0.023378,0.983031,0.206861
3853,0.021913,0.978148,0.208448
3869,0.025575,0.996338,0.205518
3891,0.021425,0.985229,0.207593
3907,0.027162,0.997558,0.212232
3922,0.026064,0.980468,0.20564
3938,0.023988,0.991455,0.208082
3954,0.026918,0.98999,0.210401
3969,0.025941,0.98413,0.209058
3991,0.020326,0.988158,0.208448
4007,0.028505,0.98706,0.210645
4022,0.025331,0.983642,0.207837
4038,0.025819,0.987914,0.208936
4053,0.020448,0.984008,0.207105
4069,0.022523,0.991699,0.205152
4092,0.02411,0.991699,0.211133
4107,0.022401,0.987548,0.210523
4123,0.025209,0.990966,0.206372
4138,0.023378,0.98181,0.208204
4154,0.020936,0.993408,0.210523
4170,0.020448,0.987426,0.209058
4192,0.023744,0.986938,0.210767
4207,0.023378,0.986938,0.20857
4223,0.022645,0.992675,0.210279
4238,0.021791,0.987182,0.211378
4254,0.022401,0.989379,0.206617
4269,0.022645,0.98999,0.206739
4292,0.026674,0.989623,0.206861
4307,0.021303,0.978881,0.208326
4323,0.024354,0.986327,0.205762
4338,0.0235,0.988281,0.208692
4354,0.023744,0.987304,0.207227
4370,0.024843,0.989135,0.207959
4392,0.022157,0.990478,0.208204
4407,0.023622,0.982299,0.212354
4423,0.018861,0.994262,0.207715
4439,0.024599,0.984008,0.206983
4454,0.025087,0.984618,0.207959
4470,0.02411,0.986694,0.208204
4492,0.023134,0.988403,0.21443
4507,0.023744,0.989623,0.209546
4523,0.023866,0.983642,0.207471
4538,0.024599,0.986694,0.207227
4554,0.022279,0.985595,0.206983
4569,0.023378,0.982909,0.207105
4592,0.023378,0.986083,0.210035
4607,0.026064,0.989868,0.210279
4623,0.020448,0.987304,0.205152
4639,0.02643,0.994506,0.210401
4654,0.019593,0.986938,0.205274
4670,0.022035,0.986205,0.208936
4692,0.028505,0.98767,0.208204
4707,0.02289,0.988281,0.211256
4723,0.021791,0.985595,0.209913
4739,0.020814,0.986816,0.211622
4754,0.022401,0.990112,0.20918
4770,0.019227,0.9812,0.205152
4792,0.023988,0.993652,0.208326
4807,0.019716,0.990722,0.205152
4823,0.023866,0.986449,0.208326
4838,0.024721,0.991699,0.212476
4854,0.025087,0.990112,0.204175
4870,0.021181,0.985351,0.203443
4892,0.022157,0.989379,0.211378
4907,0.022157,0.9812,0.20503
4923,0.0235,0.991088,0.207593
4939,0.022035,0.988647,0.208692
4954,0.021303,0.978636,0.204297
4970,0.020204,0.9812,0.208814
4992,0.027162,0.987914,0.207959
5008,0.024721,0.982177,0.211133
5023,0.018983,0.982787,0.209791
5039,0.020204,0.986816,0.209302
5054,0.022645,0.988036,0.207837
5070,0.022523,0.986938,0.207837
5092,0.022523,0.986694,0.209791
5108,0.023744,0.988647,0.210767
5123,0.017762,0.98352,0.20918
5139,0.023378,0.987792,0.206617
5154,0.021058,0.989135,0.208448
5170,0.020936,0.988403,0.207837
5192,0.018617,0.98181,0.20918
5208,0.021791,0.986694,0.207471
5223,0.023012,0.991088,0.210279
5239,0.023012,0.989257,0.206617
5255,0.022035,0.986083,0.207715
5270,0.022645,0.987792,0.210035
5292,0.019716,0.984496,0.208448
5308,0.024843,0.991699,0.212476
5323,0.021669,0.983764,0.207837
5339,0.024599,0.990844,0.208814
5355,0.026186,0.991088,0.208448
5370,0.02411,0.989501,0.208204
5392,0.02289,0.987304,0.206861
5408,0.022035,0.988403,0.207837
5423,0.021791,0.988525,0.204785
5439,0.023988,0.989745,0.206861
5454,0.023866,0.987548,0.205396
5470,0.022157,0.985717,0.205762
5492,0.025453,0.987792,0.20625
5508,0.022645,0.984374,0.20857
5524,0.026186,0.98999,0.205274
5539,0.023378,0.986816,0.207227
5555,0.020082,0.988769,0.205396
5570,0.02289,0.989868,0.20918
5592,0.017762,0.985839,0.213575
5608,0.022523,0.985351,0.212965
5624,0.019716,0.985717,0.20564
5639,0.022035,0.988769,0.210157
5655,0.024354,0.984618,0.20857
5671,0.021181,0.989257,0.209546
5692,0.024599,0.991699,0.208692
5708,0.022523,0.989135,0.210035
5724,0.023744,0.991333,0.206983
5739,0.023256,0.98999,0.207349
5755,0.019105,0.991088,0.205152
5771,0.026064,0.986449,0.209669
5793,0.024232,0.986327,0.20918
5808,0.01996,0.977538,0.208448
5824,0.020082,0.995605,0.211622
5839,0.021791,0.981566,0.206495
5855,0.020082,0.993164,0.207959
5871,0.022523,0.978881,0.208448
5893,0.022645,0.992187,0.20918
5909,0.024843,0.987304,0.206861
5924,0.022645,0.98474,0.208326
5940,0.023134,0.983642,0.207105
5956,0.023012,0.991577,0.206372
5971,0.022401,0.980468,0.207959
5993,0.024843,0.989379,0.205152
6008,0.021669,0.987548,0.206861
6024,0.025087,0.985106,0.207471
6040,0.022768,0.990478,0.209791
6055,0.018617,0.979247,0.209058
6071,0.022279,0.991088,0.207105
6093,0.019471,0.986327,0.202222
6109,0.024843,0.991821,0.211866
6124,0.02411,0.994995,0.212354
6140,0.022157,0.981566,0.209424
6156,0.02289,0.983642,0.208204
6171,0.024721,0.98999,0.206983
6193,0.019838,0.995605,0.210035
6209,0.026674,0.981933,0.209913
6224,0.023378,0.993164,0.20857
6240,0.023744,0.985961,0.210279
6256,0.022523,0.985595,0.209913
6271,0.021181,0.982177,0.208814
6293,0.021791,0.995849,0.213087
6309,0.023012,0.985595,0.206617
6324,0.022279,0.980956,0.206372
6340,0.019838,0.987548,0.209791
6356,0.020082,0.989379,0.209302
6371,0.021547,0.995727,0.212965
6393,0.02411,0.994018,0.209791
6409,0.023134,0.982543,0.203931
6424,0.026308,0.989868,0.208448
6440,0.021791,0.986449,0.210767
6456,0.027284,0.991699,0.204541
6471,0.0235,0.977904,0.202954
6493,0.021913,0.996582,0.211256
6509,0.020692,0.985229,0.207715
6524,0.023012,0.989501,0.206983
6540,0.023012,0.981566,0.208814
6556,0.022401,0.984008,0.206739
6571,0.025209,0.984496,0.208082
6593,0.025087,0.994262,0.207959
6609,0.022768,0.984496,0.206617
6625,0.024599,0.993164,0.210523
6640,0.026186,0.985839,0.20857
6656,0.022645,0.993164,0.206006
6671,0.025697,0.989745,0.210889
6693,0.018983,0.98474,0.205518
6709,0.022035,0.983642,0.207959
6725,0.022645,0.986083,0.207837
6740,0.025941,0.997314,0.207471
6756,0.0235,0.985351,0.20503
6771,0.025087,0.991088,0.20857
6793,0.018006,0.983764,0.207837
6809,0.021669,0.987182,0.20564
6824,0.021791,0.98706,0.210035
6840,0.022279,0.986083,0.20857
6856,0.023866,0.98706,0.20857
6871,0.017518,0.988403,0.207837
6893,0.021913,0.989623,0.20625
6909,0.022035,0.989745,0.205274
6924,0.025575,0.989501,0.209546
6940,0.021913,0.985351,0.205152
6956,0.020082,0.986327,0.208692
6971,0.021669,0.984984,0.211378
6994,0.023622,0.986571,0.209302
7009,0.022157,0.987548,0.207227
7025,0.023378,0.989868,0.210035
7041,0.021303,0.985839,0.208082
7056,0.025453,0.9812,0.207105
7072,0.023988,0.990478,0.214552
7094,0.025209,0.98706,0.207471
7109,0.020204,0.983886,0.206861
7125,0.023134,0.985229,0.211256
7141,0.024721,0.991088,0.210645
7156,0.022401,0.986205,0.207593
7172,0.021303,0.986571,0.207227
7194,0.024477,0.987548,0.211256
7209,0.021181,0.985839,0.207349
7225,0.025087,0.989623,0.206983
7241,0.023378,0.987304,0.208448
7256,0.023622,0.986571,0.208814
7272,0.019471,0.986327,0.209913
7294,0.022523,0.986083,0.210279
7309,0.023622,0.992553,0.211256
7325,0.023378,0.984008,0.210401
7341,0.024965,0.984252,0.207227
7356,0.021058,0.984984,0.208204
7372,0.022401,0.985961,0.207837
7394,0.019716,0.988891,0.208814
7410,0.019593,0.988036,0.207715
7425,0.024354,0.986449,0.207471
7441,0.026552,0.987182,0.205274
7456,0.015443,0.995727,0.213941
7472,0.017152,0.986816,0.209913
7494,0.025209,0.989135,0.206372
7509,0.030947,0.985717,0.20503
7525,0.023378,0.984618,0.207105
7541,0.026552,0.977049,0.205274
7556,0.023866,0.986938,0.206861
7572,0.02289,0.983153,0.208326
7594,0.023988,0.98059,0.20918
7612,0.020814,0.985595,0.207837
7628,0.022157,0.985839,0.206739
7644,0.021303,0.989745,0.20857
7659,0.02057,0.988036,0.209058
7675,0.019838,0.988891,0.209546
7694,0.018617,0.985473,0.208692
7710,0.019593,0.982299,0.204297
7726,0.021181,0.989257,0.207959
7741,0.024721,0.986694,0.204175
7757,0.025209,0.988281,0.211011
7772,0.025087,0.990966,0.208692
7794,0.023012,0.988403,0.206861
7810,0.024721,0.985106,0.20625
7826,0.025941,0.988525,0.208204
7841,0.024599,0.985473,0.206372
7857,0.023012,0.985351,0.20857
7872,0.021058,0.99414,0.211988
7894,0.019227,0.982543,0.209424
7910,0.023744,0.994018,0.211256
7926,0.023866,0.989257,0.207471
7941,0.020936,0.98181,0.207593
7957,0.019838,0.991455,0.207715
7973,0.022523,0.987548,0.206739
7994,0.023622,0.98413,0.206739
8010,0.019593,0.983886,0.207837
8026,0.021303,0.985473,0.210279
8041,0.022645,0.984252,0.210279
8057,0.023866,0.989013,0.20857
8073,0.022035,0.989868,0.210157
8094,0.022279,0.988281,0.208448
8110,0.025575,0.987792,0.20857
8126,0.025819,0.982177,0.206372
8141,0.022157,0.982421,0.205152
8157,0.025331,0.987182,0.208204
8173,0.023622,0.982543,0.20918
8194,0.023256,0.981566,0.204663
8210,0.021669,0.993896,0.209424
8226,0.025697,0.982177,0.208936
8241,0.025697,0.983153,0.208814
8257,0.026308,0.985839,0.207105
8273,0.020936,0.984008,0.207593
8294,0.024477,0.982909,0.210035
8310,0.021181,0.987792,0.213087
8326,0.023378,0.993286,0.209546
8341,0.026674,0.984252,0.204175
8357,0.02411,0.983275,0.205762
8373,0.023744,0.992919,0.209913
8394,0.021669,0.980956,0.209302
8410,0.022645,0.988769,0.209669
8426,0.023256,0.987426,0.204908
8441,0.024721,0.985473,0.2021
8457,0.019716,0.987914,0.207959
8473,0.022401,0.982177,0.205884
8495,0.02289,0.9906,0.209058
8510,0.023134,0.983031,0.210035
8526,0.022645,0.983031,0.210645
8542,0.025819,0.988891,0.210401
8557,0.024477,0.985717,0.211988
8573,0.02289,0.984496,0.2115
8595,0.027529,0.985229,0.206861
8610,0.025575,0.984008,0.209669
8626,0.024843,0.98767,0.207227
8642,0.023256,0.987426,0.203809
8657,0.021547,0.987792,0.208936
8673,0.023988,0.990722,0.206495
8695,0.02057,0.990234,0.210645
8710,0.02289,0.984984,0.208936
8726,0.021425,0.984252,0.209424
8742,0.024477,0.993652,0.209791
8757,0.025819,0.989868,0.204297
8773,0.024843,0.989257,0.210523
8795,0.022157,0.979491,0.203687
8811,0.019716,0.979125,0.207105
8826,0.023866,0.987914,0.208692
8842,0.026552,0.987304,0.210401
8858,0.022645,0.989745,0.205274
8873,0.023012,0.98706,0.20564
8895,0.021058,0.992065,0.208692
8911,0.023622,0.987548,0.204785
8926,0.024232,0.984008,0.209791
8942,0.023134,0.98413,0.210157
8958,0.021547,0.985961,0.208814
8973,0.023744,0.99353,0.205152
8995,0.024477,0.98352,0.207837
9011,0.022035,0.979125,0.20918
9027,0.024477,0.987792,0.208204
9042,0.022523,0.989135,0.20857
9058,0.021547,0.98474,0.208692
9073,0.020692,0.983886,0.205396
9095,0.024843,0.986449,0.20625
9111,0.024354,0.979857,0.204297
9127,0.020326,0.982665,0.208814
9142,0.018129,0.986571,0.206617
9158,0.021425,0.982909,0.206128
9174,0.023378,0.992431,0.206739
9196,0.022157,0.990966,0.206739
9211,0.021913,0.990356,0.206495
9227,0.024232,0.985106,0.209302
9242,0.020204,0.982665,0.205274
9258,0.021669,0.990234,0.208814
9274,0.022401,0.982543,0.208082
9296,0.021913,0.989013,0.206495
9311,0.025575,0.98352,0.206006
9327,0.022523,0.984496,0.206372
9343,0.019105,0.988036,0.210767
9358,0.021303,0.988403,0.206739
9374,0.020814,0.98767,0.208082
9396,0.023988,0.987304,0.208814
9411,0.022401,0.986449,0.208692
9427,0.021791,0.987792,0.211622
9443,0.022401,0.990844,0.20564
9458,0.0235,0.983642,0.211378
9474,0.02057,0.991455,0.210157
9496,0.022523,0.990234,0.20564
9511,0.022645,0.982177,0.207837
9527,0.022523,0.986938,0.205518
9543,0.024965,0.989623,0.209302
9558,0.023744,0.982909,0.207715
9574,0.022401,0.983886,0.206006
9596,0.023256,0.989257,0.209791
9611,0.022401,0.987426,0.210157
9627,0.021791,0.992675,0.208936
9643,0.020082,0.986938,0.210157
9658,0.02057,0.987548,0.206983
9674,0.02289,0.98767,0.209669
9696,0.040835,0.982787,0.178295
9711,0.023134,0.983886,0.204541
9727,0.025819,0.988158,0.210035
9743,0.026552,0.983642,0.205884
9758,0.023744,0.987182,0.207349
9774,0.020082,0.981688,0.207227
9796,0.02411,0.995849,0.201856
9811,0.022157,0.986938,0.208936
9827,0.022768,0.989868,0.20564
9843,0.02411,0.987182,0.207715
9858,0.018495,0.981566,0.209058
9874,0.0235,0.985839,0.208814
9896,0.021669,0.985473,0.206006
9911,0.026552,0.989013,0.205396
9927,0.022768,0.984008,0.207471
9943,0.018373,0.985351,0.211622
9958,0.024843,0.9812,0.211133
9974,0.022523,0.989745,0.205884
9996,0.01996,0.993286,0.2115
10012,0.02411,0.987914,0.208814
10027,0.021791,0.988647,0.208448
10043,0.015077,1.010133,0.226882
10058,0.024232,0.989135,0.210157
10074,0.009705,0.980712,0.199658
10096,0.008606,0.983764,0.206372
10112,0.013856,0.987182,0.214063
10127,0.028017,0.985473,0.205396
10143,0.019838,0.987792,0.207349
10158,0.027284,0.982299,0.209424
10174,0.017396,0.993408,0.210889
10196,0.018006,0.991943,0.20857
10212,0.024599,0.985229,0.204175
10227,0.027651,0.984496,0.203565
10243,0.025209,0.980712,0.206495
10259,0.0235,0.989623,0.212232
10274,0.023866,0.983275,0.206861
10296,0.019105,0.993408,0.209302
10312,0.023866,0.98706,0.208204
10327,0.023744,0.989745,0.208814
10343,0.023012,0.982055,0.20625
10359,0.021913,0.987182,0.205884
10374,0.021791,0.989257,0.206495
10396,0.025819,0.985229,0.210157
10412,0.028139,0.983397,0.205396
10427,0.021181,0.981933,0.207471
10443,0.027651,0.982055,0.205274
10458,0.019593,0.987548,0.210035
10474,0.024232,0.985839,0.208204
10496,0.024965,0.986327,0.208082
10512,0.02289,0.985351,0.207959
10527,0.024965,0.986571,0.210035
10543,0.020814,0.980223,0.209058
10559,0.022279,0.984008,0.20625
10574,0.0235,0.989745,0.208448
10596,0.069645,0.974608,0.159128
10612,0.124092,1.016603,0.104682
10627,0.074651,0.991699,0.170848
10643,0.05231,0.996582,0.19038
10659,-0.066471,0.965574,0.277178
10674,0.034853,0.992919,0.176585
10696,0.024965,0.987426,0.211988
10712,0.022035,0.985351,0.206861
10727,0.022645,0.985961,0.208204
10743,0.025453,0.982665,0.20625
10759,0.020448,0.983275,0.212598
10774,0.016908,0.984008,0.207593
10796,0.024354,0.990966,0.207593
10812,0.023866,0.994629,0.207715
10828,0.021303,0.983764,0.204663
10843,0.021058,0.988647,0.206861
10859,0.020326,0.988647,0.204908
10874,0.026308,0.986571,0.208204
10897,0.024721,0.990722,0.207593
10912,0.022401,0.98352,0.203931
10928,0.023012,0.981688,0.202344
10944,0.022401,0.986205,0.207105
10959,0.021669,0.983886,0.206617
10975,0.021303,0.984984,0.20857
10997,-0.034487,0.996826,0.162547
11012,0.001282,0.998169,0.183544
11028,0.085271,0.951901,0.376183
11044,0.107978,0.951657,0.342245
11059,-0.002991,1.135995,-0.054141
11075,0.040347,1.117683,0.125069
11097,0.010316,1.208387,0.332723
11112,-0.191113,1.131356,0.325398
11128,-0.102728,1.261735,0.398035
11144,-0.166209,1.391259,0.341146
11159,-0.225295,1.417628,0.329671
11175,-0.368736,1.290667,0.35665
11197,-0.369102,1.134285,0.31258
11212,-0.304645,1.083135,0.198071
11228,-0.389733,0.917964,0.231765
11244,-0.559788,0.771104,0.210523
11259,-0.678813,0.678813,0.251175
11275,-0.486663,0.573704,0.214918
11297,-0.59226,0.396081,0.12104
11312,-0.717878,0.11225,-0.165599
11328,-0.781847,-0.159373,-0.177074
11344,-0.755356,-0.031191,-0.125069
11359,-0.743637,-0.027406,-0.117134
11375,-0.777818,0.115425,-0.039004
11397,-0.667704,-0.00763,-0.053287
11413,-0.382409,-0.341146,-0.126778
11428,-0.317585,-0.631813,-0.225172
11444,-0.347983,-0.741195,-0.353476
11460,-0.35311,-0.549289,-0.049747
11475,-0.32137,-0.487151,0.007264
11497,-0.322102,-0.501312,0.010682
11513,-0.345175,-0.554782,-0.030825
11528,-0.469816,-0.662577,-0.110419
11544,-0.480681,-0.799182,0.00763
11559,-0.276811,-1.004517,-0.104071
